TIME,MEASURE
11:44:53,287.51
11:44:54,287.51
11:44:55,287.51
11:44:56,287.51
11:44:57,287.51
11:44:58,278.46
11:44:59,277.56
11:45:00,274.94
11:45:01,274.94
11:45:02,274.94
11:45:03,274.94
11:45:04,???
11:45:05,???
11:45:06,???
11:45:07,???
11:45:08,???
11:45:09,268.37
11:45:10,???
11:45:11,???
11:45:12,???
11:45:13,???
11:45:14,???
11:45:15,???
11:45:16,???
11:45:17,???
11:45:18,???
11:45:19,???
11:45:20,???
11:45:21,???
11:45:22,???
11:45:23,???
11:45:24,???
11:45:25,???
11:45:26,???
11:45:27,???
11:45:28,???
11:45:29,???
11:45:30,???
11:45:31,???
11:45:32,???
11:45:33,???
11:45:34,???
11:45:35,???
11:45:36,???
11:45:37,???
11:45:38,???
11:45:39,???
11:45:40,???
11:45:41,???
11:45:42,???
11:45:43,???
11:45:44,???
11:45:45,???
11:45:46,???
11:45:47,???
11:45:48,???
11:45:49,???
11:45:50,???
11:45:51,???
11:45:52,???
11:45:53,???
11:45:54,???
11:45:55,???
11:45:56,???
11:45:57,???
11:45:58,???
11:45:59,???
11:46:00,???
11:46:01,???
11:46:02,???
11:46:03,???
11:46:04,???
11:46:05,???
11:46:06,???
11:46:07,???
11:46:08,???
11:46:09,???
11:46:10,???
11:46:11,???
11:46:12,???
11:46:13,???
