TIME,MEASURE
09:38:14,???
09:38:15,???
09:38:16,???
09:38:17,???
09:38:18,???
09:38:19,???
09:38:20,6.36
09:38:21,???
09:38:22,???
09:38:23,???
09:38:24,???
09:38:25,???
09:38:26,???
09:38:27,???
09:38:28,???
09:38:29,???
09:38:30,???
09:38:31,???
09:38:32,???
09:38:33,???
09:38:34,???
09:38:35,???
09:38:36,???
09:38:37,???
09:38:38,???
09:38:39,???
09:38:40,???
09:38:41,???
09:38:42,???
09:38:43,???
09:38:44,???
09:38:45,???
09:38:46,???
09:38:47,???
09:38:48,???
09:38:49,???
09:38:50,???
09:38:51,???
09:38:52,???
09:38:53,???
09:38:54,???
09:38:55,???
09:38:56,???
09:38:57,???
09:38:58,???
09:38:59,???
09:39:00,???
09:39:01,???
09:39:02,???
09:39:03,???
09:39:04,???
09:39:05,1.44
09:39:06,???
09:39:07,???
09:39:08,???
09:39:09,???
09:39:10,???
09:39:11,???
09:39:12,???
