TIME,MEASURE
08:33:08,???
08:33:09,???
08:33:10,???
08:33:11,???
08:33:12,???
08:33:13,???
08:33:14,???
08:33:15,???
08:33:16,???
08:33:17,???
08:33:18,???
08:33:19,???
08:33:20,???
08:33:21,???
08:33:22,???
08:33:23,???
08:33:24,???
08:33:25,???
08:33:26,???
08:33:27,???
08:33:28,???
08:33:29,???
08:33:30,???
08:33:31,???
08:33:32,???
08:33:33,???
08:33:34,???
08:33:35,???
08:33:36,???
08:33:37,???
08:33:38,???
08:33:39,???
08:33:40,???
08:33:41,???
08:33:42,???
08:33:43,???
08:33:44,???
08:33:45,???
08:33:46,???
08:33:47,???
08:33:48,???
08:33:49,???
08:33:50,???
08:33:51,???
08:33:52,???
08:33:53,???
08:33:54,???
08:33:55,???
08:33:56,???
08:33:57,???
08:33:58,???
08:33:59,???
08:34:00,???
08:34:01,???
08:34:02,???
08:34:03,???
08:34:04,???
08:34:05,???
08:34:06,???
08:34:07,???
08:34:08,???
08:34:09,???
08:34:10,???
08:34:11,???
08:34:12,???
08:34:13,???
08:34:14,???
08:34:15,???
08:34:16,???
08:34:17,???
08:34:18,???
