TIME,MEASURE
08:27:12,???
08:27:13,???
08:27:14,???
08:27:15,???
08:27:16,???
08:27:17,???
08:27:18,???
08:27:19,???
08:27:20,???
08:27:21,???
08:27:22,???
08:27:23,???
08:27:24,???
08:27:25,???
08:27:26,???
08:27:27,???
08:27:28,???
08:27:29,???
08:27:30,???
08:27:31,???
08:27:32,???
08:27:33,???
08:27:34,???
08:27:35,???
08:27:36,???
08:27:37,???
08:27:38,???
08:27:39,???
08:27:40,???
08:27:41,???
08:27:42,???
08:27:43,???
08:27:44,???
08:27:45,???
08:27:46,???
08:27:47,???
08:27:48,???
08:27:49,???
08:27:50,???
08:27:51,???
08:27:52,???
08:27:53,???
08:27:54,???
08:27:55,???
08:27:56,???
08:27:57,???
08:27:58,???
08:27:59,???
08:28:00,???
08:28:01,???
08:28:02,???
08:28:03,???
08:28:04,???
08:28:05,???
08:28:06,???
08:28:07,???
08:28:08,???
08:28:09,???
08:28:10,???
08:28:11,???
08:28:12,???
08:28:13,???
08:28:14,???
08:28:15,???
08:28:16,???
08:28:17,???
08:28:18,???
08:28:19,???
08:28:20,???
08:28:21,???
08:28:22,???
08:28:23,???
08:28:24,???
08:28:25,???
08:28:26,???
08:28:27,???
08:28:28,???
08:28:29,???
08:28:30,???
08:28:31,???
08:28:32,???
08:28:33,???
08:28:34,???
08:28:35,???
08:28:36,???
08:28:37,???
08:28:38,???
08:28:39,???
08:28:40,???
08:28:41,???
08:28:42,???
08:28:43,???
08:28:44,???
08:28:45,???
08:28:46,???
08:28:47,???
08:28:48,???
08:28:49,???
08:28:50,???
08:28:51,???
08:28:52,???
08:28:53,???
08:28:54,???
08:28:55,???
08:28:56,???
08:28:57,???
08:28:58,???
08:28:59,???
08:29:00,???
08:29:01,???
08:29:02,???
08:29:03,???
08:29:04,???
08:29:05,???
08:29:06,???
08:29:07,???
08:29:08,???
08:29:09,???
08:29:10,???
08:29:11,???
08:29:12,???
08:29:13,???
08:29:14,???
08:29:15,???
08:29:16,???
08:29:17,???
08:29:18,???
08:29:19,???
08:29:20,???
08:29:21,???
08:29:22,???
08:29:23,???
08:29:24,???
08:29:25,???
08:29:26,???
08:29:27,???
08:29:28,???
08:29:29,???
08:29:30,???
08:29:31,???
08:29:32,???
08:29:33,???
08:29:34,???
08:29:35,???
08:29:36,???
08:29:37,???
08:29:38,???
08:29:39,???
08:29:40,???
08:29:41,???
08:29:42,???
08:29:43,???
08:29:44,???
08:29:45,???
08:29:46,???
08:29:47,???
08:29:48,???
08:29:49,???
08:29:50,???
08:29:51,???
08:29:52,???
08:29:53,???
08:29:54,???
08:29:55,???
08:29:56,???
08:29:57,???
08:29:58,???
08:29:59,???
08:30:00,???
08:30:01,???
08:30:02,???
08:30:03,???
08:30:04,???
08:30:05,???
08:30:06,???
08:30:07,???
08:30:08,???
08:30:09,???
08:30:10,???
08:30:11,???
08:30:12,???
08:30:13,???
08:30:14,???
08:30:15,???
08:30:16,???
08:30:17,???
08:30:18,???
08:30:19,???
08:30:20,???
08:30:21,???
08:30:22,???
08:30:23,???
08:30:24,???
08:30:25,???
08:30:26,???
08:30:27,???
08:30:28,???
08:30:29,???
08:30:30,???
08:30:31,???
08:30:32,???
08:30:33,???
08:30:34,???
08:30:35,???
08:30:36,???
08:30:37,???
08:30:38,???
08:30:39,???
08:30:40,???
08:30:41,???
08:30:42,???
08:30:43,???
08:30:44,???
08:30:45,???
08:30:46,???
08:30:47,???
08:30:48,???
08:30:49,???
08:30:50,???
08:30:51,???
08:30:52,???
08:30:53,???
08:30:54,???
08:30:55,???
08:30:56,???
08:30:57,???
08:30:58,???
08:30:59,???
08:31:00,???
08:31:01,???
08:31:02,???
08:31:03,???
08:31:04,???
08:31:05,???
08:31:06,???
08:31:07,???
08:31:08,???
08:31:09,???
08:31:10,???
08:31:11,???
08:31:12,???
08:31:13,???
08:31:14,???
08:31:15,???
08:31:16,???
08:31:17,???
08:31:18,???
08:31:19,???
08:31:20,???
08:31:21,???
08:31:22,???
08:31:23,???
08:31:24,???
08:31:25,???
08:31:26,???
08:31:27,???
08:31:28,???
08:31:29,???
08:31:30,???
08:31:31,???
08:31:32,???
08:31:33,???
08:31:34,???
08:31:35,???
08:31:36,???
08:31:37,???
08:31:38,???
08:31:39,???
08:31:40,???
08:31:41,???
08:31:42,???
08:31:43,???
08:31:44,???
08:31:45,???
08:31:46,???
08:31:47,???
08:31:48,???
08:31:49,???
08:31:50,???
08:31:51,???
08:31:52,???
08:31:53,???
08:31:54,???
08:31:55,???
08:31:56,???
08:31:57,???
08:31:58,???
08:31:59,???
08:32:00,???
08:32:01,???
08:32:02,???
08:32:03,???
08:32:04,???
08:32:05,???
08:32:06,???
08:32:07,???
08:32:08,???
08:32:09,???
08:32:10,???
08:32:11,???
08:32:12,???
08:32:13,???
08:32:14,???
08:32:15,???
08:32:16,???
08:32:17,???
08:32:18,???
08:32:19,???
08:32:20,???
08:32:21,???
08:32:22,???
08:32:23,???
