TIME,MEASURE
09:05:49,0.0
09:05:50,0.0
09:05:51,0.0
09:05:52,0.0
09:05:53,0.0
09:05:54,???
09:05:55,???
09:05:56,???
09:05:57,???
09:05:58,???
09:05:59,???
09:06:00,???
09:06:01,???
09:06:02,???
09:06:03,???
09:06:04,???
09:06:05,???
09:06:06,???
09:06:07,???
09:06:08,???
09:06:09,???
09:06:10,???
09:06:11,???
09:06:12,???
09:06:13,???
09:06:14,0.0
09:06:15,0.0
09:06:16,0.0
09:06:17,0.0
09:06:18,0.0
09:06:19,0.0
09:06:20,0.0
09:06:21,0.0
09:06:22,0.0
09:06:23,0.0
09:06:24,0.0
09:06:25,0.0
09:06:26,0.0
09:06:27,???
09:06:28,???
09:06:29,???
09:06:30,???
09:06:31,???
09:06:32,???
09:06:33,???
09:06:34,???
09:06:35,???
09:06:36,???
09:06:37,???
09:06:38,0.0
09:06:39,0.0
09:06:40,0.0
09:06:41,???
09:06:42,???
09:06:43,???
09:06:44,???
09:06:45,???
09:06:46,???
09:06:47,???
09:06:48,???
09:06:49,???
09:06:50,???
09:06:51,???
09:06:52,???
09:06:53,???
09:06:54,???
09:06:55,???
09:06:56,???
09:06:57,???
09:06:58,???
