TIME,MEASURE
11:39:47,???
11:39:48,???
11:39:49,???
11:39:50,???
11:39:51,???
11:39:52,???
11:39:53,???
11:39:54,???
11:39:55,???
11:39:56,???
11:39:57,???
11:39:58,???
11:39:59,???
11:40:00,???
11:40:01,???
11:40:02,???
11:40:03,???
11:40:04,???
11:40:05,???
11:40:06,???
11:40:07,???
11:40:08,???
11:40:09,???
11:40:10,???
11:40:11,???
11:40:12,???
11:40:13,???
11:40:14,???
11:40:15,???
11:40:16,???
11:40:17,???
11:40:18,???
11:40:19,???
11:40:20,???
11:40:21,???
11:40:22,???
11:40:23,???
11:40:24,???
11:40:25,???
11:40:26,???
11:40:27,???
