Date,A Mass flow rate [kg/h]
12/1/2025 3:52:48 PM,413.744795322418
12/1/2025 3:53:48 PM,410.978820919991
12/1/2025 3:54:48 PM,456.567066907883
12/1/2025 3:55:48 PM,396.455624699593
12/1/2025 3:56:48 PM,421.916118264198
12/1/2025 3:57:48 PM,435.514891147614
12/1/2025 3:58:48 PM,404.450887441635
12/1/2025 3:59:48 PM,416.813966631889
12/1/2025 4:00:48 PM,372.651287913322
12/1/2025 4:01:48 PM,348.178517818451
12/1/2025 4:02:48 PM,366.246709227562
12/1/2025 4:03:48 PM,354.415538907051
12/1/2025 4:04:48 PM,338.33212852478
12/1/2025 4:05:48 PM,388.470849394798
12/1/2025 4:06:48 PM,333.644405007362
12/1/2025 4:07:48 PM,342.447817325592
12/1/2025 4:08:48 PM,365.718394517899
12/1/2025 4:09:48 PM,358.810204267502
12/1/2025 4:10:48 PM,343.407163023949
12/1/2025 4:11:48 PM,384.23145711422
12/1/2025 4:12:48 PM,353.570911288261
12/1/2025 4:13:48 PM,335.705494880676
12/1/2025 4:14:48 PM,395.165750384331
12/1/2025 4:15:48 PM,329.902857542038
12/1/2025 4:16:48 PM,343.042382597923
12/1/2025 4:17:48 PM,370.522230863571
12/1/2025 4:18:48 PM,442.791429162025
12/1/2025 4:19:48 PM,446.768689155579
12/1/2025 4:20:48 PM,486.813908815384
12/1/2025 4:21:48 PM,444.651541113853
12/1/2025 4:22:48 PM,444.189181923866
12/1/2025 4:23:48 PM,485.235804319382
12/1/2025 4:24:48 PM,440.386962890625
12/1/2025 4:25:48 PM,463.350641727448
12/1/2025 4:26:48 PM,472.646373510361
12/1/2025 4:27:48 PM,444.880226254463
12/1/2025 4:28:48 PM,463.201779127121
12/1/2025 4:29:48 PM,499.9247610569
12/1/2025 4:30:48 PM,475.43962597847
12/1/2025 4:31:48 PM,473.750424385071
12/1/2025 4:32:48 PM,503.729581832886
12/1/2025 4:33:48 PM,458.905792236328
12/1/2025 4:34:48 PM,510.499531030655
12/1/2025 4:35:48 PM,477.589952945709
12/1/2025 4:36:48 PM,472.486996650696
12/1/2025 4:37:48 PM,485.258120298386
12/1/2025 4:38:48 PM,491.307842731476
12/1/2025 4:39:48 PM,479.437190294266
12/1/2025 4:40:48 PM,480.797177553177
12/1/2025 4:41:48 PM,489.324831962585
12/1/2025 4:42:48 PM,458.42524766922
12/1/2025 4:43:48 PM,511.115258932114
12/1/2025 4:44:48 PM,461.224293708801
12/1/2025 4:45:48 PM,467.227560281754
12/1/2025 4:46:48 PM,514.259719848633
12/1/2025 4:47:48 PM,464.596313238144
12/1/2025 4:48:48 PM,468.93435716629
12/1/2025 4:49:48 PM,492.407548427582
12/1/2025 4:50:48 PM,482.387030124664
12/1/2025 4:51:48 PM,464.824032783508
12/1/2025 4:52:48 PM,512.625342607498
12/1/2025 4:53:48 PM,450.614494085312
12/1/2025 4:54:48 PM,469.201076030731
12/1/2025 4:55:48 PM,521.274125576019
12/1/2025 4:56:48 PM,585.079264640808
12/1/2025 4:57:48 PM,657.924950122833
12/1/2025 4:58:48 PM,699.029803276062
12/1/2025 4:59:48 PM,571.284073591232
12/1/2025 5:00:48 PM,323.320099711418
12/1/2025 5:01:48 PM,370.790264010429
12/1/2025 5:02:48 PM,343.273857235909
