TIME,MEASURE
07:26:07,???
07:26:08,???
07:26:09,???
07:26:10,???
07:26:11,???
07:26:12,???
07:26:13,???
07:26:14,???
07:26:15,???
07:26:16,???
07:26:17,???
07:26:18,???
07:26:19,???
07:26:20,???
07:26:21,???
07:26:22,???
07:26:23,???
07:26:24,???
07:26:25,0.0
07:26:26,0.0
07:26:27,0.0
07:26:28,0.0
07:26:29,0.0
07:26:30,0.0
07:26:31,0.0
07:26:32,0.0
07:26:33,0.0
07:26:34,0.0
07:26:35,0.0
07:26:36,0.0
07:26:37,1.47
07:26:38,???
07:26:39,???
07:26:40,1.36
07:26:41,0.75
07:26:42,0.75
07:26:43,0.0
07:26:44,0.0
07:26:45,0.0
07:26:46,0.0
07:26:47,0.0
07:26:48,0.0
07:26:49,0.0
07:26:50,???
07:26:51,???
07:26:52,???
07:26:53,???
07:26:54,???
07:26:55,???
07:26:56,???
07:26:57,???
07:26:58,???
07:26:59,???
07:27:00,???
07:27:01,???
07:27:02,???
07:27:03,???
07:27:04,???
07:27:05,???
07:27:06,???
07:27:07,???
07:27:08,???
07:27:09,???
07:27:10,???
07:27:11,???
07:27:12,???
07:27:13,???
07:27:14,???
07:27:15,???
07:27:16,???
07:27:17,???
07:27:18,???
07:27:19,???
07:27:20,???
07:27:21,???
07:27:22,???
07:27:23,???
07:27:24,???
07:27:25,???
07:27:26,???
07:27:27,???
07:27:28,???
07:27:29,???
07:27:30,???
07:27:31,???
07:27:32,???
07:27:33,???
07:27:34,???
07:27:35,???
07:27:36,???
07:27:37,???
07:27:38,???
07:27:39,???
07:27:40,???
07:27:41,???
07:27:42,???
07:27:43,???
07:27:44,???
07:27:45,???
07:27:46,???
07:27:47,???
07:27:48,???
07:27:49,???
07:27:50,???
07:27:51,???
07:27:52,???
07:27:53,???
07:27:54,???
07:27:55,???
07:27:56,???
07:27:57,???
07:27:58,???
07:27:59,???
07:28:00,???
07:28:01,???
07:28:02,???
07:28:03,???
07:28:04,???
07:28:05,???
07:28:06,???
07:28:07,???
07:28:08,???
07:28:09,???
07:28:10,???
07:28:11,???
07:28:12,???
07:28:13,???
07:28:14,???
07:28:15,???
07:28:16,???
07:28:17,???
07:28:18,???
07:28:19,???
07:28:20,???
07:28:21,???
07:28:22,???
07:28:23,???
07:28:24,???
07:28:25,???
07:28:26,???
07:28:27,???
07:28:28,???
07:28:29,???
07:28:30,???
07:28:31,???
07:28:32,???
07:28:33,???
07:28:34,???
