TIME,MEASURE
11:41:10,-20.28
11:41:11,-20.28
11:41:12,???
11:41:13,???
11:41:14,???
11:41:15,???
11:41:16,???
11:41:17,???
11:41:18,???
11:41:19,???
11:41:20,???
11:41:21,???
11:41:22,???
11:41:23,???
11:41:24,???
11:41:25,???
11:41:26,???
11:41:27,???
11:41:28,???
11:41:29,???
11:41:30,???
11:41:31,???
11:41:32,???
11:41:33,???
11:41:34,???
11:41:35,???
11:41:36,???
11:41:37,???
11:41:38,???
11:41:39,???
11:41:40,???
11:41:41,???
11:41:42,???
11:41:43,???
11:41:44,???
11:41:45,???
11:41:46,???
11:41:47,???
11:41:48,???
11:41:49,???
11:41:50,???
11:41:51,???
11:41:52,???
11:41:53,???
11:41:54,???
11:41:55,???
11:41:56,???
11:41:57,???
11:41:58,???
11:41:59,???
11:42:00,-15.62
11:42:01,???
11:42:02,???
11:42:03,???
11:42:04,???
11:42:05,???
11:42:06,???
11:42:07,???
11:42:08,???
11:42:09,-14.91
11:42:10,-14.19
11:42:11,???
11:42:12,???
11:42:13,???
11:42:14,???
11:42:15,-15.27
11:42:16,???
11:42:17,???
11:42:18,???
11:42:19,???
